,city,address,area,floor,name,price,province,rooms,toward,unit,year,origin_url
1680,双鸭山,尖山区,100㎡,中层（共32层）,双兴福悦湾,48万,黑龙江,2室1厅,南北向,4800元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201258.htm
1681,双鸭山,尖山区,100㎡,中层（共32层）,双兴福悦湾,48万,黑龙江,2室1厅,南北向,4800元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201258.htm
1682,西双版纳,嘎洒旅游小镇-西双版纳景洪市嘎洒镇喜来登酒店南侧雨林源筑营,98㎡,,雨林源筑别墅,150万,云南,,南向,15306元/㎡,,https://xishuangbanna.esf.fang.com/chushou/10_154219578.htm
1683,西双版纳,嘎洒旅游小镇-西双版纳景洪市嘎洒镇喜来登酒店南侧雨林源筑营,98㎡,,雨林源筑别墅,150万,云南,,南向,15306元/㎡,,https://xishuangbanna.esf.fang.com/chushou/10_154219578.htm
1684,西双版纳,嘎栋工业园区-西双版纳国际度假区,143㎡,低层（共6层）,万达西双版纳国际度假区,98万,云南,4室2厅,南北向,6853元/㎡,2018年建,https://xishuangbanna.esf.fang.com/chushou/3_154131949.htm
1685,西双版纳,嘎栋工业园区-西双版纳国际度假区,143㎡,低层（共6层）,万达西双版纳国际度假区,98万,云南,4室2厅,南北向,6853元/㎡,2018年建,https://xishuangbanna.esf.fang.com/chushou/3_154131949.htm
1686,西双版纳,曼弄枫-勐泐大道山水云天旁,70㎡,低层（共18层）,绿城春江明月,75万,云南,2室1厅,南北向,10714元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_153594134.htm
1687,西双版纳,曼弄枫-勐泐大道山水云天旁,70㎡,低层（共18层）,绿城春江明月,75万,云南,2室1厅,南北向,10714元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_153594134.htm
1688,西双版纳,曼弄枫-景洪市曼弄枫曼养广庄慕路与庄董东路交叉路口,76㎡,低层（共14层）,南亚春天,51万,云南,2室2厅,东南向,6711元/㎡,2015年建,https://xishuangbanna.esf.fang.com/chushou/3_154233965.htm
1689,西双版纳,曼弄枫-景洪市曼弄枫曼养广庄慕路与庄董东路交叉路口,76㎡,低层（共14层）,南亚春天,51万,云南,2室2厅,东南向,6711元/㎡,2015年建,https://xishuangbanna.esf.fang.com/chushou/3_154233965.htm
1690,西双版纳,市中区-景洪市勐海路与勐泐大道交叉处流沙河畔,77㎡,高层（共15层）,尚居湖岸,76万,云南,2室2厅,南向,9870元/㎡,2018年建,https://xishuangbanna.esf.fang.com/chushou/3_153636343.htm
1691,西双版纳,市中区-景洪市勐海路与勐泐大道交叉处流沙河畔,77㎡,高层（共15层）,尚居湖岸,76万,云南,2室2厅,南向,9870元/㎡,2018年建,https://xishuangbanna.esf.fang.com/chushou/3_153636343.htm
1692,双鸭山,尖山区,100㎡,中层（共33层）,双兴福悦湾,48万,黑龙江,2室1厅,南北向,4800元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201259.htm
1693,双鸭山,尖山区,100㎡,中层（共33层）,双兴福悦湾,48万,黑龙江,2室1厅,南北向,4800元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201259.htm
1694,双鸭山,宝清县,81.6㎡,中层（共7层）,绿岛家园,39万,黑龙江,2室1厅,南北向,4779元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201260.htm
1695,双鸭山,宝清县,81.6㎡,中层（共7层）,绿岛家园,39万,黑龙江,2室1厅,南北向,4779元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201260.htm
1696,双鸭山,尖山区,73㎡,中层（共9层）,金隆小区,17万,黑龙江,2室1厅,南向,2329元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201262.htm
1697,双鸭山,尖山区,73㎡,中层（共9层）,金隆小区,17万,黑龙江,2室1厅,南向,2329元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201262.htm
1698,双鸭山,尖山区,85㎡,中层（共7层）,双林小区,21.5万,黑龙江,2室1厅,南北向,2529元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201264.htm
1699,双鸭山,尖山区,85㎡,中层（共7层）,双林小区,21.5万,黑龙江,2室1厅,南北向,2529元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201264.htm
1700,双鸭山,宝清县,91㎡,中层（共7层）,宝清,28.8万,黑龙江,3室1厅,南北向,3165元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201265.htm
1701,双鸭山,宝清县,91㎡,中层（共7层）,宝清,28.8万,黑龙江,3室1厅,南北向,3165元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201265.htm
1702,双鸭山,岭东区,53.94㎡,中层（共8层）,博爱园,5万,黑龙江,1室1厅,南北向,927元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201266.htm
1703,双鸭山,岭东区,53.94㎡,中层（共8层）,博爱园,5万,黑龙江,1室1厅,南北向,927元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201266.htm
1704,西双版纳,嘎洒旅游小镇-喜来登酒店南侧雨林源筑营销中心,110㎡,高层（共8层）,雨林源筑,101万,云南,2室2厅,南北向,9182元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_154200769.htm
1705,西双版纳,嘎洒旅游小镇-喜来登酒店南侧雨林源筑营销中心,110㎡,高层（共8层）,雨林源筑,101万,云南,2室2厅,南北向,9182元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_154200769.htm
1706,西双版纳,嘎洒旅游小镇-中国;云南;西双版纳景洪市嘎洒镇雅居乐大道西,111㎡,中层（共22层）,雅居乐·西双林语,109万,云南,3室2厅,南北向,9820元/㎡,2018年建,https://xishuangbanna.esf.fang.com/chushou/3_153636324.htm
1707,西双版纳,嘎洒旅游小镇-中国;云南;西双版纳景洪市嘎洒镇雅居乐大道西,111㎡,中层（共22层）,雅居乐·西双林语,109万,云南,3室2厅,南北向,9820元/㎡,2018年建,https://xishuangbanna.esf.fang.com/chushou/3_153636324.htm
1708,西双版纳,景洪-万景金街,147㎡,高层（共7层）,融创西双版纳国际旅游度假区,111万,云南,4室2厅,南北向,7551元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_153676011.htm
1709,西双版纳,景洪-万景金街,147㎡,高层（共7层）,融创西双版纳国际旅游度假区,111万,云南,4室2厅,南北向,7551元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_153676011.htm
1710,西双版纳,"勐腊-东盟大道,近紫薇路",42㎡,低层（共22层）,磨丁经济特区,16万,云南,1室1厅,南北向,3810元/㎡,2018年建,https://xishuangbanna.esf.fang.com/chushou/3_154112200.htm
1711,西双版纳,"勐腊-东盟大道,近紫薇路",42㎡,低层（共22层）,磨丁经济特区,16万,云南,1室1厅,南北向,3810元/㎡,2018年建,https://xishuangbanna.esf.fang.com/chushou/3_154112200.htm
1712,西双版纳,曼弄枫-菩提大道中段,103㎡,中层（共15层）,南山别院,88万,云南,3室2厅,南北向,8544元/㎡,2018年建,https://xishuangbanna.esf.fang.com/chushou/3_153676042.htm
1713,西双版纳,曼弄枫-菩提大道中段,103㎡,中层（共15层）,南山别院,88万,云南,3室2厅,南北向,8544元/㎡,2018年建,https://xishuangbanna.esf.fang.com/chushou/3_153676042.htm
1714,西双版纳,曼弄枫-菩提大道中段,43㎡,低层（共15层）,南山别院,49万,云南,2室2厅,南北向,11395元/㎡,2018年建,https://xishuangbanna.esf.fang.com/chushou/3_153495476.htm
1715,西双版纳,曼弄枫-菩提大道中段,43㎡,低层（共15层）,南山别院,49万,云南,2室2厅,南北向,11395元/㎡,2018年建,https://xishuangbanna.esf.fang.com/chushou/3_153495476.htm
1716,双鸭山,集贤县,117㎡,高层（共6层）,翠园,35万,黑龙江,2室3厅,南北向,2991元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201267.htm
1717,双鸭山,集贤县,117㎡,高层（共6层）,翠园,35万,黑龙江,2室3厅,南北向,2991元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201267.htm
1718,双鸭山,集贤县,83.02㎡,低层（共7层）,紫玉,26万,黑龙江,2室1厅,南北向,3132元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201268.htm
1719,双鸭山,集贤县,83.02㎡,低层（共7层）,紫玉,26万,黑龙江,2室1厅,南北向,3132元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201268.htm
1720,双鸭山,尖山区,63㎡,中层（共6层）,时代新城,22万,黑龙江,2室1厅,南北向,3492元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201270.htm
1721,双鸭山,尖山区,63㎡,中层（共6层）,时代新城,22万,黑龙江,2室1厅,南北向,3492元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201270.htm
1722,双鸭山,尖山区,86㎡,高层（共33层）,格林雅苑,23万,黑龙江,2室1厅,南北向,2674元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201271.htm
1723,双鸭山,尖山区,86㎡,高层（共33层）,格林雅苑,23万,黑龙江,2室1厅,南北向,2674元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201271.htm
1724,双鸭山,尖山区,76.68㎡,低层（共7层）,龙祥小区,22万,黑龙江,2室1厅,南北向,2869元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201272.htm
1725,双鸭山,尖山区,76.68㎡,低层（共7层）,龙祥小区,22万,黑龙江,2室1厅,南北向,2869元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201272.htm
1726,双鸭山,尖山区,55㎡,高层（共7层）,集星小区,11万,黑龙江,2室1厅,东西向,2000元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201273.htm
1727,双鸭山,尖山区,55㎡,高层（共7层）,集星小区,11万,黑龙江,2室1厅,东西向,2000元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201273.htm
1728,西双版纳,"曼弄枫-曼弄枫,西双版纳旅游度假区,景帕杭路6号。",157㎡,中层（共8层）,万科曼西缇,140万,云南,3室2厅,南向,8917元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_154140476.htm
1729,西双版纳,"曼弄枫-曼弄枫,西双版纳旅游度假区,景帕杭路6号。",157㎡,中层（共8层）,万科曼西缇,140万,云南,3室2厅,南向,8917元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_154140476.htm
1730,西双版纳,曼弄枫-庄慕路(曼弄风幼儿园斜对面),59㎡,低层（共8层）,版纳精英汇,52.6万,云南,1室1厅,南北向,8915元/㎡,2020年建,https://xishuangbanna.esf.fang.com/chushou/3_153456422.htm
1731,西双版纳,曼弄枫-庄慕路(曼弄风幼儿园斜对面),59㎡,低层（共8层）,版纳精英汇,52.6万,云南,1室1厅,南北向,8915元/㎡,2020年建,https://xishuangbanna.esf.fang.com/chushou/3_153456422.htm
1732,西双版纳,嘎洒旅游小镇-嘎洒旅游小镇平安大道,241㎡,,平安悦景庄,400万,云南,,南向,16598元/㎡,,https://xishuangbanna.esf.fang.com/chushou/10_153811059.htm
1733,西双版纳,嘎洒旅游小镇-嘎洒旅游小镇平安大道,241㎡,,平安悦景庄,400万,云南,,南向,16598元/㎡,,https://xishuangbanna.esf.fang.com/chushou/10_153811059.htm
1734,西双版纳,曼弄枫-菩提大道中段,85㎡,低层（共15层）,南山别院,84万,云南,3室2厅,南北向,9882元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_153470408.htm
1735,西双版纳,曼弄枫-菩提大道中段,85㎡,低层（共15层）,南山别院,84万,云南,3室2厅,南北向,9882元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_153470408.htm
1736,西双版纳,市中区-景洪市景兰路曼景兰古城,44㎡,高层（共23层）,版纳印象,32万,云南,1室1厅,南北向,7273元/㎡,2017年建,https://xishuangbanna.esf.fang.com/chushou/3_153870181.htm
1737,西双版纳,市中区-景洪市景兰路曼景兰古城,44㎡,高层（共23层）,版纳印象,32万,云南,1室1厅,南北向,7273元/㎡,2017年建,https://xishuangbanna.esf.fang.com/chushou/3_153870181.htm
1738,西双版纳,景洪-近214国道,148㎡,,雅居乐西双林语别墅(214国道),280万,云南,,南向,18919元/㎡,,https://xishuangbanna.esf.fang.com/chushou/10_154254389.htm
1739,西双版纳,景洪-近214国道,148㎡,,雅居乐西双林语别墅(214国道),280万,云南,,南向,18919元/㎡,,https://xishuangbanna.esf.fang.com/chushou/10_154254389.htm
1740,双鸭山,尖山区,142.52㎡,中层（共2层）,双鸭山粮库综合楼,38万,黑龙江,2室1厅,西向,2666元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201274.htm
1741,双鸭山,尖山区,142.52㎡,中层（共2层）,双鸭山粮库综合楼,38万,黑龙江,2室1厅,西向,2666元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201274.htm
1742,双鸭山,尖山区-八马路,66.76㎡,低层（共7层）,文南小区,26.9万,黑龙江,2室1厅,东向,4029元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201275.htm
1743,双鸭山,尖山区-八马路,66.76㎡,低层（共7层）,文南小区,26.9万,黑龙江,2室1厅,东向,4029元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201275.htm
1744,双鸭山,尖山区,98㎡,高层（共8层）,双鸭山二马路工学院楼,19万,黑龙江,2室2厅,南北向,1939元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201276.htm
1745,双鸭山,尖山区,98㎡,高层（共8层）,双鸭山二马路工学院楼,19万,黑龙江,2室2厅,南北向,1939元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201276.htm
1746,双鸭山,尖山区,107.9㎡,高层（共8层）,豫园小区,20万,黑龙江,3室1厅,南向,1854元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201277.htm
1747,双鸭山,尖山区,107.9㎡,高层（共8层）,豫园小区,20万,黑龙江,3室1厅,南向,1854元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201277.htm
1748,双鸭山,尖山区,107.3㎡,高层（共8层）,豫园小区,19万,黑龙江,3室1厅,南向,1771元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_4006196.htm
1749,双鸭山,尖山区,107.3㎡,高层（共8层）,豫园小区,19万,黑龙江,3室1厅,南向,1771元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_4006196.htm
1750,双鸭山,尖山区-建设路,189㎡,低层（共6层）,融合小区,34万,黑龙江,3室3厅,南北向,1799元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_4021224.htm
1751,双鸭山,尖山区-建设路,189㎡,低层（共6层）,融合小区,34万,黑龙江,3室3厅,南北向,1799元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_4021224.htm
1752,西双版纳,嘎洒旅游小镇-中国;云南;西双版纳景洪市嘎洒镇雅居乐大道西,111㎡,高层（共23层）,雅居乐·西双林语,96万,云南,3室2厅,南北向,8649元/㎡,2015年建,https://xishuangbanna.esf.fang.com/chushou/3_153614735.htm
1753,西双版纳,嘎洒旅游小镇-中国;云南;西双版纳景洪市嘎洒镇雅居乐大道西,111㎡,高层（共23层）,雅居乐·西双林语,96万,云南,3室2厅,南北向,8649元/㎡,2015年建,https://xishuangbanna.esf.fang.com/chushou/3_153614735.htm
1754,西双版纳,景洪-万达度假区曼陀香缇,83㎡,低层（共12层）,融创曼陀香缇,71万,云南,2室2厅,南向,8554元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_154241641.htm
1755,西双版纳,景洪-万达度假区曼陀香缇,83㎡,低层（共12层）,融创曼陀香缇,71万,云南,2室2厅,南向,8554元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_154241641.htm
1756,西双版纳,"曼弄枫-曼弄枫,西双版纳旅游度假区,景帕杭路6号。",81㎡,低层（共24层）,万科曼西缇,58万,云南,2室2厅,南向,7160元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_154141209.htm
1757,西双版纳,"曼弄枫-曼弄枫,西双版纳旅游度假区,景帕杭路6号。",81㎡,低层（共24层）,万科曼西缇,58万,云南,2室2厅,南向,7160元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_154141209.htm
1758,西双版纳,嘎栋工业园区-云南省西双版纳景洪市西北部西双版纳国际度假区,117㎡,中层（共6层）,融创西双版纳旅游度假区·住宅,105万,云南,1室1厅,南向,8974元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_153829144.htm
1759,西双版纳,嘎栋工业园区-云南省西双版纳景洪市西北部西双版纳国际度假区,117㎡,中层（共6层）,融创西双版纳旅游度假区·住宅,105万,云南,1室1厅,南向,8974元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_153829144.htm
1760,西双版纳,嘎洒旅游小镇-喜来登酒店南侧雨林源筑营销中心,64㎡,中层（共10层）,雨林源筑,60.5万,云南,2室1厅,南北向,9453元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_153675974.htm
1761,西双版纳,嘎洒旅游小镇-喜来登酒店南侧雨林源筑营销中心,64㎡,中层（共10层）,雨林源筑,60.5万,云南,2室1厅,南北向,9453元/㎡,2019年建,https://xishuangbanna.esf.fang.com/chushou/3_153675974.htm
1762,西双版纳,曼弄枫-菩提大道中段,44㎡,低层（共15层）,南山别院,44万,云南,1室1厅,南北向,10000元/㎡,2018年建,https://xishuangbanna.esf.fang.com/chushou/3_153556623.htm
1763,西双版纳,曼弄枫-菩提大道中段,44㎡,低层（共15层）,南山别院,44万,云南,1室1厅,南北向,10000元/㎡,2018年建,https://xishuangbanna.esf.fang.com/chushou/3_153556623.htm
1764,双鸭山,尖山区,108㎡,中层（共18层）,金航家园,35万,黑龙江,2室1厅,南向,3241元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201263.htm
1765,双鸭山,尖山区,108㎡,中层（共18层）,金航家园,35万,黑龙江,2室1厅,南向,3241元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201263.htm
1766,双鸭山,,108㎡,高层（共17层）,金航家园,35万,黑龙江,2室1厅,南向,3241元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201254.htm
1767,双鸭山,,108㎡,高层（共17层）,金航家园,35万,黑龙江,2室1厅,南向,3241元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201254.htm
1768,双鸭山,尖山区,96㎡,高层（共7层）,文南小区,30万,黑龙江,2室2厅,南北向,3125元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_4042675.htm
1769,双鸭山,尖山区,96㎡,高层（共7层）,文南小区,30万,黑龙江,2室2厅,南北向,3125元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_4042675.htm
1770,双鸭山,尖山区-五马路,107㎡,高层（共8层）,名如苑小区,19.8万,黑龙江,2室1厅,东西向,1850元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_4047530.htm
1771,双鸭山,尖山区-五马路,107㎡,高层（共8层）,名如苑小区,19.8万,黑龙江,2室1厅,东西向,1850元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_4047530.htm
1772,双鸭山,尖山区,58㎡,高层（共7层）,环卫小区,12万,黑龙江,2室1厅,东西向,2069元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201139.htm
1773,双鸭山,尖山区,58㎡,高层（共7层）,环卫小区,12万,黑龙江,2室1厅,东西向,2069元/㎡,,https://shuangyashan.esf.fang.com/chushou/16_201139.htm
